region,location,link,street_address,num_of_rooms,size,fee,final_price,percentage_change,price,sold_date
Uppsalakommun,Luthagen,"https://www.hemnet.se/salda/lagenhet-1,5rum-luthagen-uppsala-kommun-luthagsesplanaden-30-b-6773528344534888402",Luthagsesplanaden 30 B,1.5,39.0,1685,2460000,            +7 %          ,2299065,Såld1juni2022
Uppsalakommun,Stenhagen,https://www.hemnet.se/salda/lagenhet-3rum-stenhagen-uppsala-kommun-herrhagsvagen-403-6263622005325551790,Herrhagsvägen 403,3,83.0,4987,1850000,            +3 %          ,1796116,Såld31maj2022
Uppsalakommun,Gottsunda,"https://www.hemnet.se/salda/lagenhet-2,5rum-gottsunda-vardsatra-uppsala-kommun-valthornsvagen-36b-3830206573139479292",Valthornsvägen 36B,2.5,68.0,3927,1450000,            +4 %          ,1394230,Såld31maj2022
Uppsalakommun,Rosendal,https://www.hemnet.se/salda/lagenhet-2rum-rosendal-uppsala-kommun-torgny-segerstedts-alle-85-4789119821263849028,Torgny Segerstedts Allé 85,2,38.0,1813,2200000,,1394230,Såld31maj2022
Uppsalakommun,Årsta,https://www.hemnet.se/salda/lagenhet-2rum-arsta-uppsala-kommun-kamomillgatan-30-8940445099071910647,Kamomillgatan 30,2,63.0,3651,1650000,            -3 %          ,1601941,Såld31maj2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-2rum-falhagen-uppsala-kommun-s-t-goransgatan-24b-8603425906113519019,S:t Göransgatan 24B,2,44.5,2767,2230000,            +6 %          ,2103773,Såld31maj2022
Uppsalakommun,Gränby,https://www.hemnet.se/salda/lagenhet-2rum-granby-sala-backe-uppsala-kommun-marknadsgatan-44-6441690113550273214,Marknadsgatan 44,2,43.5,2741,1800000,            ±0 %          ,1800000,Såld31maj2022
Uppsalakommun,Årsta,https://www.hemnet.se/salda/lagenhet-3rum-arsta-uppsala-kommun-fyrislundsgatan-46-5855699806836830131,Fyrislundsgatan 46,3,83.5,2897,2700000,            +8 %          ,2500000,Såld31maj2022
Uppsalakommun,Eriksberg,https://www.hemnet.se/salda/lagenhet-1rum-eriksberg-uppsala-kommun-norbyvagen-63-4180723012611046275,Norbyvägen 63,1,25.0,914,1605000,            +7 %          ,1500000,Såld31maj2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-2rum-luthagen-uppsala-kommun-tegnergatan-36b-4009221154011803405,Tegnérgatan 36B,2,54.5,3291,2195000,            ±0 %          ,2195000,Såld31maj2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-2rum-sala-backe-uppsala-kommun-arstagatan-41-3977281312190331474,Årstagatan 41,2,64.0,3170,2300000,            +15 %          ,2000000,Såld31maj2022
Uppsalakommun,Sävja,https://www.hemnet.se/salda/lagenhet-2rum-savja-uppsala-kommun-olandsresan-3c-3745545726306173686,Ölandsresan 3C,2,53.0,3143,1900000,,2000000,Såld31maj2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-2rum-kapellgardet-uppsala-kommun-vattholmavagen-4-d-2634150204157623968,Vattholmavägen 4 D,2,67.0,3856,2680000,            +7 %          ,2504672,Såld31maj2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-2rum-kungsangen-uppsala-kommun-sagargatan-8a-2032656926833907556,Sågargatan 8A,2,61.0,2581,2650000,            +2 %          ,2598039,Såld31maj2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-3rum-kungsangen-industristaden-uppsala-kommun-viragatan-7-1323582935250910365,Viragatan 7,3,82.0,4748,3510000,            +7 %          ,3280373,Såld31maj2022
Uppsalakommun,Gränby,https://www.hemnet.se/salda/lagenhet-1rum-granby-uppsala-kommun-rabyvagen-57h-4750721780995209181,Råbyvägen 57H,1,34.0,2230,1550000,            ±0 %          ,1550000,Såld31maj2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-2rum-falhagen-hoganas-uppsala-kommun-s-t-persgatan-47-a-4034512628565015164,S:T Persgatan 47 A,2,55.0,2922,2325000,            +17 %          ,1987179,Såld31maj2022
Uppsalakommun,Fjärdingen,https://www.hemnet.se/salda/lagenhet-3rum-fjardingen-uppsala-kommun-tradgardsgatan-7a-1915069279844303027,Trädgårdsgatan 7A,3,97.0,4488,6650000,            +1 %          ,6584158,Såld31maj2022
Uppsalakommun,Fålhagen,"https://www.hemnet.se/salda/lagenhet-1,5rum-falhagen-uppsala-kommun-salagatan-40a-843234425824178854",Salagatan 40A,1.5,48.8,2684,2450000,            +2 %          ,2401960,Såld31maj2022
Uppsalakommun,Svartbäcken,"https://www.hemnet.se/salda/lagenhet-1,5rum-svartbacken-uppsala-kommun-svartbacksgatan-68b-7457489212872565288",Svartbäcksgatan 68B,1.5,38.5,2223,1850000,            ±0 %          ,1850000,Såld30maj2022
Uppsalakommun,Uppsala,https://www.hemnet.se/salda/lagenhet-1rum-uppsala-uppsala-kommun-fyrislundsgatan-23b-6796920997876619704,Fyrislundsgatan 23B,1,34.0,2752,1520000,            +2 %          ,1490196,Såld30maj2022
Uppsalakommun,Svartbäcken,"https://www.hemnet.se/salda/lagenhet-1,5rum-svartbacken-uppsala-kommun-svartbacksgatan-78-a-fast-pris-5433640730429650614",Svartbäcksgatan 78 A - Fast Pris,1.5,41.9,2751,1895000,            ±0 %          ,1895000,Såld30maj2022
Uppsalakommun,Rickomberga,https://www.hemnet.se/salda/lagenhet-2rum-rickomberga-uppsala-kommun-hildur-ottelinsgatan-1c-2856598188749090531,Hildur Ottelinsgatan 1C,2,41.9,2985,2000000,            +11 %          ,1801801,Såld30maj2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-3rum-luthagen-uppsala-kommun-geijersgatan-12-c-1790025135979318508,Geijersgatan 12 C,3,84.5,4128,3410000,            +18 %          ,2889830,Såld30maj2022
Uppsalakommun,Gränby,https://www.hemnet.se/salda/lagenhet-3rum-granby-sala-backe-uppsala-kommun-albert-engstromsgatan-2h-7737204263677655579,Albert Engströmsgatan 2H,3,75.5,4565,2200000,            -2 %          ,2156862,Såld29maj2022
Uppsalakommun,Norby,https://www.hemnet.se/salda/lagenhet-3rum-norby-uppsala-kommun-eksoppsvagen-48-3097672645754320698,Eksoppsvägen 48,3,79.5,5700,4110000,            +25 %          ,3288000,Såld29maj2022
Uppsalakommun,Gottsunda,https://www.hemnet.se/salda/lagenhet-2rum-gottsunda-uppsala-kommun-henry-wemans-vag-10-1124626304330404780,Henry Wemans väg 10,2,41.0,2426,1550000,            -3 %          ,1504854,Såld29maj2022
Uppsalakommun,Löten,https://www.hemnet.se/salda/lagenhet-4rum-loten-uppsala-kommun-heidenstamsgatan-53-8825577286555904212,Heidenstamsgatan 53,4,102.5,5469,2475000,            +8 %          ,2291666,Såld29maj2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-2rum-luthagen-uppsala-kommun-sturegatan-17b-5431169746484610396,Sturegatan 17b,2,68.1,3409,2550000,            +11 %          ,2297297,Såld28maj2022
Uppsalakommun,GRÄNBY,https://www.hemnet.se/salda/lagenhet-4rum-granby-uppsala-kommun-solskensgatan-23-4601933530879372837,Solskensgatan 23,4,91.5,4906,3700000,            +6 %          ,3490566,Såld28maj2022
Uppsalakommun,Eriksberg,https://www.hemnet.se/salda/lagenhet-2rum-eriksberg-uppsala-kommun-glimmervagen-2c-8267330507172973582,Glimmervägen 2C,2,60.0,2899,2200000,            ±0 %          ,2200000,Såld27maj2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-2rum-kapellgardet-uppsala-kommun-orgelgatan-7-7105447488698589129,Orgelgatan 7,2,45.0,2238,2300000,            +15 %          ,2000000,Såld27maj2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-1rum-sala-backe-uppsala-kommun-verkmastargatan-1b-7083659773397463533,Verkmästargatan 1B,1,24.0,1553,1295000,            ±0 %          ,1295000,Såld27maj2022
Uppsalakommun,Tunabackar,https://www.hemnet.se/salda/lagenhet-3rum-tunabackar-uppsala-kommun-torbjornsgatan-36-5571283550382155219,Torbjörnsgatan 36,3,82.5,3534,2750000,            +10 %          ,2500000,Såld27maj2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-4rum-kapellgardet-uppsala-kommun-portalgatan-17-3688212510820763460,Portalgatan 17,4,93.0,5132,3305000,            +11 %          ,2977477,Såld27maj2022
Uppsalakommun,KUNGSÄNGEN,https://www.hemnet.se/salda/lagenhet-4rum-kungsangen-uppsala-kommun-bobingatan-2-3678539971837790737,Bobingatan 2,4,102.0,5308,4350000,            ±0 %          ,4350000,Såld27maj2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-1rum-luthagen-uppsala-kommun-luthagsesplanaden-32a-2774173176193523764,Luthagsesplanaden 32A,1,20.0,1002,1550000,            -3 %          ,1504854,Såld27maj2022
Uppsalakommun,Eriksberg,https://www.hemnet.se/salda/lagenhet-5rum-eriksberg-uppsala-kommun-stigbergsplan-1b-2011886489725833192,Stigbergsplan 1B,5,112.3,5935,6200000,            +31 %          ,4732824,Såld27maj2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-4rum-kungsangen-uppsala-kommun-kungsangsgatan-57g-1531728111017153265,Kungsängsgatan 57G,4,116.0,5127,5500000,            ±0 %          ,5500000,Såld27maj2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-1rum-luthagen-uppsala-kommun-geijersgatan-27c-3754519012880188512,Geijersgatan 27C,1,33.5,1752,2125000,            +12 %          ,1897321,Såld27maj2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-4rum-luthagen-stabby-uppsala-kommun-tiundagatan-43-1954483469145939858,Tiundagatan 43,4,89.0,5041,3100000,            -14 %          ,2719298,Såld27maj2022
Uppsalakommun,Valsätra,https://www.hemnet.se/salda/lagenhet-2rum-valsatra-uppsala-kommun-henry-wemans-vag-4-van-4-4-5563795716129396472,Henry Wemans väg 4 vån 4 / 4,2,41.0,2736,1600000,            +7 %          ,1495327,Såld26maj2022
Uppsalakommun,Årsta,https://www.hemnet.se/salda/lagenhet-3rum-arsta-uppsala-kommun-kummingatan-52a-3673030368714347622,Kummingatan 52A,3,79.7,4521,2350000,            -2 %          ,2303921,Såld26maj2022
Uppsalakommun,Rosendal,https://www.hemnet.se/salda/lagenhet-2rum-rosendal-uppsala-kommun-betty-petterssons-gata-9-9007809084936756298,Betty Petterssons gata 9,2,59.0,2994,2445000,            ±0 %          ,2445000,Såld26maj2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-2rum-falhagen-uppsala-kommun-torkelsgatan-2b-7558378886260876292,Torkelsgatan 2B,2,54.5,3239,2380000,            +4 %          ,2288461,Såld26maj2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-3rum-kungsangen-industristaden-uppsala-kommun-sagargatan-13b-7169090523460150317,Sågargatan 13B,3,85.0,4620,4400000,            ±0 %          ,4400000,Såld26maj2022
Uppsalakommun,Höganäs,https://www.hemnet.se/salda/lagenhet-1rum-hoganas-uppsala-kommun-vaksalagatan-36a-5807064429255066614,Vaksalagatan 36A,1,41.0,2315,1950000,            +5 %          ,1857142,Såld26maj2022
Uppsalakommun,NYBY,https://www.hemnet.se/salda/lagenhet-3rum-nyby-uppsala-kommun-lidnersgatan-1-4594266943427014758,Lidnersgatan 1,3,76.5,4333,1950000,            +5 %          ,1857142,Såld26maj2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-2rum-falhagen-uppsala-kommun-salagatan-53c-4053376697141313398,Salagatan 53C,2,41.0,2984,2300000,            +16 %          ,1982758,Såld26maj2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-3rum-salabacke-uppsala-kommun-snickargatan-12-1478037096669038250,Snickargatan 12,3,85.5,3442,2400000,            +15 %          ,2086956,Såld26maj2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-2rum-luthagen-uppsala-kommun-tegnergatan-31b-1304194682755588844,Tegnérgatan 31B,2,48.0,2978,2295000,            ±0 %          ,2295000,Såld26maj2022
Uppsalakommun,Kvarngärdet,https://www.hemnet.se/salda/lagenhet-2rum-kvarngardet-uppsala-kommun-rabyvagen-39b-accepterat-pris-2456152714772281233,Råbyvägen 39B *Accepterat pris*,2,49.0,2899,1995000,            ±0 %          ,1995000,Såld25maj2022
Uppsalakommun,Gränby,https://www.hemnet.se/salda/lagenhet-3rum-granby-uppsala-kommun-blixtgatan-1-9135609474326472547,Blixtgatan 1,3,77.5,3887,2100000,            +24 %          ,1693548,Såld25maj2022
Uppsalakommun,Uppsala,https://www.hemnet.se/salda/lagenhet-2rum-uppsala-uppsala-kommun-granby-bilgata-20-9092178970206487228,Gränby bilgata 20,2,59.5,3873,1610000,            +1 %          ,1594059,Såld25maj2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-2rum-kapellgardet-uppsala-kommun-orgelgatan-7-7725155250878041729,Orgelgatan 7,2,45.0,2238,2450000,            -4 %          ,2355769,Såld25maj2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-2rum-falhagen-uppsala-kommun-vallbygatan-13-7129252154493578725,Vallbygatan 13,2,51.9,3340,2100000,            +6 %          ,1981132,Såld25maj2022
Uppsalakommun,Sommarro,https://www.hemnet.se/salda/lagenhet-3rum-sommarro-uppsala-kommun-norbyvagen-75-b-6234670732541728712,Norbyvägen 75 B,3,73.0,3969,2895000,            ±0 %          ,2895000,Såld25maj2022
Uppsalakommun,Kungsgärdet,https://www.hemnet.se/salda/lagenhet-1rum-kungsgardet-uppsala-kommun-s-t-johannesgatan-36a-6158472197535204126,S:t Johannesgatan 36A,1,33.0,2430,1575000,            ±0 %          ,1575000,Såld25maj2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-4rum-kapellgardet-uppsala-kommun-portalgatan-65-6032432227218964149,Portalgatan 65,4,104.0,5968,4000000,            +14 %          ,3508771,Såld25maj2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-3rum-luthagen-stabby-uppsala-kommun-tiundagatan-39-5481713546911070935,Tiundagatan 39,3,72.0,3550,2795000,            ±0 %          ,2795000,Såld25maj2022
Uppsalakommun,Norby,https://www.hemnet.se/salda/lagenhet-3rum-norby-uppsala-kommun-malma-stenvag-6-4166266893164146349,Malma Stenväg 6,3,63.5,3813,2480000,            +15 %          ,2156521,Såld25maj2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-2rum-sala-backe-uppsala-kommun-murargatan-8f-2160609661507222429,Murargatan 8F,2,52.0,2786,2110000,            +18 %          ,1788135,Såld25maj2022
Uppsalakommun,Uppsala,https://www.hemnet.se/salda/lagenhet-2rum-uppsala-uppsala-kommun-johannesbacksgatan-84c-1335176891458781834,Johannesbäcksgatan 84C,2,58.1,3126,1875000,            ±0 %          ,1875000,Såld25maj2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-4rum-luthagen-uppsala-kommun-sturegatan-18a-1328524967954111192,Sturegatan 18A,4,117.0,5374,4350000,            ±0 %          ,4350000,Såld25maj2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-4rum-salabacke-uppsala-kommun-ritargatan-8b-1320750531181261330,Ritargatan 8B,4,96.3,4181,3000000,            +4 %          ,2884615,Såld25maj2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-2rum-kapellgardet-uppsala-kommun-orgelgatan-16-992964418023214558,Orgelgatan 16,2,41.0,2403,2175000,            +4 %          ,2091346,Såld25maj2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-4rum-kapellgardet-uppsala-kommun-portalgatan-79-614798794875746567,Portalgatan 79,4,106.5,6094,4750000,            +13 %          ,4203539,Såld25maj2022
Uppsalakommun,Tunabackar,https://www.hemnet.se/salda/lagenhet-3rum-tunabackar-uppsala-kommun-vapnargatan-3a-252075909076866250,Väpnargatan 3A,3,77.5,3875,2195000,            ±0 %          ,2195000,Såld25maj2022
Uppsalakommun,Ekeby,https://www.hemnet.se/salda/lagenhet-4rum-ekeby-uppsala-kommun-reykjaviksgatan-124-8680093936618253987,Reykjaviksgatan 124,4,101.0,4478,3850000,            +3 %          ,3737864,Såld25maj2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-2rum-salabacke-uppsala-kommun-ritargatan-5-7164472795130392932,Ritargatan 5,2,42.5,2020,1775000,            +5 %          ,1690476,Såld25maj2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-3rum-falhagen-uppsala-kommun-petterslundsgatan-21b-5721351318144506065,Petterslundsgatan 21B,3,67.0,3145,2650000,            +2 %          ,2598039,Såld25maj2022
Uppsalakommun,Gunsta,https://www.hemnet.se/salda/lagenhet-2rum-gunsta-uppsala-kommun-hjulaxelvagen-76-1151316157875474727,Hjulaxelvägen 76,2,53.0,2951,1700000,            -3 %          ,1650485,Såld25maj2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-1rum-salabacke-uppsala-kommun-byggmastargatan-17b-8982767760787525454,Byggmästargatan 17B,1,43.0,2438,1650000,            +3 %          ,1601941,Såld24maj2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-2rum-kapellgardet-uppsala-kommun-rabyvagen-84-8447821138303474030,Råbyvägen 84,2,76.5,4133,2305000,            ±0 %          ,2305000,Såld24maj2022
Uppsalakommun,Industristaden,https://www.hemnet.se/salda/lagenhet-4rum-industristaden-uppsala-kommun-skyttelgatan-8-7251884786208472063,Skyttelgatan 8,4,112.0,5354,5470000,            +17 %          ,4675213,Såld24maj2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-4rum-kapellgardet-uppsala-kommun-orgelgatan-11-5698069472261109337,Orgelgatan 11,4,89.0,4985,4045000,            -1 %          ,4004950,Såld24maj2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-3rum-kungsangen-uppsala-kommun-tullgarnsgatan-9-3501261817761030279,Tullgarnsgatan 9,3,79.0,4105,3240000,            +8 %          ,3000000,Såld24maj2022
Uppsalakommun,Årsta,https://www.hemnet.se/salda/lagenhet-2rum-arsta-uppsala-kommun-fankalsgatan-4-2427340390355032649,Fänkålsgatan 4,2,63.0,3747,1900000,            +6 %          ,1792452,Såld24maj2022
Uppsalakommun,Uppsala,https://www.hemnet.se/salda/lagenhet-4rum-uppsala-uppsala-kommun-pelargatan-26-2423181796311087220,Pelargatan 26,4,94.0,4959,4200000,            +14 %          ,3684210,Såld24maj2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-1rum-falhagen-uppsala-kommun-eskilsgatan-4-b-1280575596714176399,Eskilsgatan 4 B,1,38.5,2497,2045000,            +3 %          ,1985436,Såld24maj2022
Uppsalakommun,Centrum,https://www.hemnet.se/salda/lagenhet-2rum-centrum-uppsala-kommun-bangardsgatan-1b-589956128820226608,Bangårdsgatan 1B,2,62.0,2957,3600000,            +13 %          ,3185840,Såld24maj2022
Uppsalakommun,Storvreta,https://www.hemnet.se/salda/lagenhet-5rum-storvreta-uppsala-kommun-slojmolnsvagen-17-7387191627812696000,Slöjmolnsvägen 17,5,121.5,7334,2600000,            +9 %          ,2385321,Såld24maj2022
Uppsalakommun,CENTRUM,https://www.hemnet.se/salda/lagenhet-3rum-centrum-uppsala-kommun-hamnesplanaden-4b-8574508631367176776,Hamnesplanaden 4B,3,81.5,4018,3750000,            +4 %          ,3605769,Såld23maj2022
Uppsalakommun,Gränby,https://www.hemnet.se/salda/lagenhet-2rum-granby-uppsala-kommun-albert-engstromsgatan-2h-8406434648192613688,Albert Engströmsgatan 2H,2,53.0,3505,1995000,            ±0 %          ,1995000,Såld23maj2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-2rum-luthagen-stabby-uppsala-kommun-gimogatan-5b-7813117761279860094,Gimogatan 5B,2,44.5,2765,1795000,            ±0 %          ,1795000,Såld23maj2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-2rum-luthagen-uppsala-kommun-stabby-alle-7-b-6620132077725452777,Stabby allé 7 B,2,55.7,2966,2250000,            +13 %          ,1991150,Såld23maj2022
Uppsalakommun,VALSÄTRA,https://www.hemnet.se/salda/lagenhet-1rum-valsatra-uppsala-kommun-malma-backe-3e-4577648849450755386,Malma backe 3E,1,43.0,3495,1295000,            ±0 %          ,1295000,Såld23maj2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-3rum-falhagen-uppsala-kommun-ymergatan-7a-4461423408110171309,Ymergatan 7A,3,79.0,4759,3750000,            +14 %          ,3289473,Såld23maj2022
Uppsalakommun,Höganäs,https://www.hemnet.se/salda/lagenhet-1rum-hoganas-uppsala-kommun-torkelsgatan-38b-3030916236323700175,Torkelsgatan 38B,1,42.0,2078,1895000,            ±0 %          ,1895000,Såld23maj2022
Uppsalakommun,ÖvreSlotts,https://www.hemnet.se/salda/lagenhet-4rum-ovre-slotts-uppsala-kommun-rundelsgrand-6-e-1788022613020477513,Rundelsgränd 6 E,4,103.6,3818,5100000,            +3 %          ,4951456,Såld23maj2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-3rum-kapellgardet-uppsala-kommun-djaknegatan-8-1364468002660509749,Djäknegatan 8,3,57.0,3039,1950000,            +9 %          ,1788990,Såld23maj2022
Uppsalakommun,Eriksberg,https://www.hemnet.se/salda/lagenhet-2rum-eriksberg-uppsala-kommun-faltspatsvagen-4-3614092475055662561,Fältspatsvägen 4,2,59.0,2859,2220000,            +3 %          ,2155339,Såld23maj2022
Uppsalakommun,Uppsala,"https://www.hemnet.se/salda/lagenhet-1,5rum-uppsala-uppsala-kommun-geijersgatan-52b-276537787334487343",Geijersgatan 52B,1.5,38.9,2206,1940000,            +2 %          ,1901960,Såld22maj2022
Uppsalakommun,Bellman,https://www.hemnet.se/salda/lagenhet-1rum-bellman-uppsala-kommun-bellmansgatan-112-6636680440088120878,Bellmansgatan 112,1,41.5,2338,1450000,            +5 %          ,1380952,Såld22maj2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-2rum-kungsangen-uppsala-kommun-kungsangsgatan-55e-7904884079621927480,Kungsängsgatan 55E,2,45.4,2648,2370000,            +3 %          ,2300970,Såld21maj2022
Uppsalakommun,Gränby,https://www.hemnet.se/salda/lagenhet-2rum-granby-uppsala-kommun-rabyvagen-55f-4625543163696378270,Råbyvägen 55F,2,54.0,3187,1650000,            -8 %          ,1527777,Såld21maj2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-2rum-kapellgardet-uppsala-kommun-portalgatan-62-4245721816553013591,Portalgatan 62,2,58.5,3459,2450000,            +2 %          ,2401960,Såld21maj2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-1rum-luthagen-uppsala-kommun-sturegatan-16-b-4141119491581399875,Sturegatan 16 B,1,29.0,1729,1730000,            -4 %          ,1663461,Såld21maj2022
Uppsalakommun,Kungsängen,"https://www.hemnet.se/salda/lagenhet-2,5rum-kungsangen-uppsala-kommun-kungsangsgatan-57-a-1376618560719598596",Kungsängsgatan 57 A,2.5,70.0,4200,2625000,            +1 %          ,2599009,Såld21maj2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-3rum-falhagen-uppsala-kommun-torkelsgatan-17-a-1146320494482882903,Torkelsgatan 17 A,3,68.0,3909,2975000,            ±0 %          ,2975000,Såld21maj2022
Uppsalakommun,Bälinge,https://www.hemnet.se/salda/lagenhet-3rum-balinge-uppsala-kommun-allmanningsvagen-9b-90493347080202613,Allmänningsvägen 9B,3,91.0,5216,2550000,            +11 %          ,2297297,Såld20maj2022
Uppsalakommun,Rickomberga,https://www.hemnet.se/salda/lagenhet-3rum-rickomberga-uppsala-kommun-gosta-wahlstroms-vag-5-9121787195316711462,Gösta Wahlströms väg 5,3,85.0,3770,3500000,,2297297,Såld20maj2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-3rum-kungsangen-industristaden-uppsala-kommun-tullgarnsgatan-7-8881908290287449980,Tullgarnsgatan 7,3,78.0,4105,3500000,            +11 %          ,3153153,Såld20maj2022
Uppsalakommun,Vårdsätra,https://www.hemnet.se/salda/lagenhet-3rum-vardsatra-uppsala-kommun-eksatravagen-144-8547287368136724221,Eksätravägen 144,3,78.9,5265,2050000,            ±0 %          ,2050000,Såld20maj2022
Uppsalakommun,FrämreLuthagen,"https://www.hemnet.se/salda/lagenhet-3,5rum-framre-luthagen-uppsala-kommun-borjegatan-1b-7644659377899347598",Börjegatan 1B,3.5,86.0,4441,4550000,            +8 %          ,4212962,Såld20maj2022
Uppsalakommun,Höganäs,"https://www.hemnet.se/salda/lagenhet-1,5rum-hoganas-uppsala-kommun-vaderkvarnsgatan-8a-7384311119476247734",Väderkvarnsgatan 8A,1.5,44.0,2341,2000000,            +6 %          ,1886792,Såld20maj2022
Uppsalakommun,Uppsala,https://www.hemnet.se/salda/lagenhet-1rum-uppsala-uppsala-kommun-luthagsesplanaden-10b-6695825323112263094,Luthagsesplanaden 10B,1,27.0,1686,1750000,            ±0 %          ,1750000,Såld20maj2022
Uppsalakommun,Herrhagen,https://www.hemnet.se/salda/lagenhet-3rum-herrhagen-uppsala-kommun-herrhagsvagen-195-fast-pris-6416351478134780565,Herrhagsvägen 195 - FAST PRIS!,3,76.0,3976,2120000,            +1 %          ,2099009,Såld20maj2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-3rum-kapellgardet-uppsala-kommun-rabyvagen-26-5824753600511383329,Råbyvägen 26,3,105.5,5961,3610000,            +17 %          ,3085470,Såld20maj2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-2rum-kapellgardet-uppsala-kommun-ljusbarargatan-5-5733150358212543059,Ljusbärargatan 5,2,54.0,3179,2750000,            +12 %          ,2455357,Såld20maj2022
Uppsalakommun,TunaBackar,https://www.hemnet.se/salda/lagenhet-1rum-tuna-backar-uppsala-kommun-fjardhundragatan-58-4828743429482007001,Fjärdhundragatan 58,1,25.5,1475,1225000,            -5 %          ,1166666,Såld20maj2022
Uppsalakommun,Tunabackar,https://www.hemnet.se/salda/lagenhet-1rum-tunabackar-uppsala-kommun-torbjornsgatan-14-4483637034978870060,Torbjörnsgatan 14,1,48.4,2261,1650000,            -3 %          ,1601941,Såld20maj2022
Uppsalakommun,FrämreLuthagen,"https://www.hemnet.se/salda/lagenhet-3,5rum-framre-luthagen-uppsala-kommun-luthagsesplanaden-21-b-3893947754535811083",Luthagsesplanaden 21 B,3.5,78.0,3603,3400000,            +5 %          ,3238095,Såld20maj2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-2rum-falhagen-uppsala-kommun-hjalmar-brantingsgatan-8-a-3198654388161334014,Hjalmar Brantingsgatan 8 A,2,57.5,3722,2695000,            ±0 %          ,2695000,Såld20maj2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-2rum-falhagen-uppsala-kommun-falhagsleden-6c-1763740830161656227,Fålhagsleden 6C,2,51.5,2581,2195000,            ±0 %          ,2195000,Såld20maj2022
Uppsalakommun,LUTHAGEN,https://www.hemnet.se/salda/lagenhet-3rum-luthagen-uppsala-kommun-luthagsesplanaden-15c-1410159528169544808,Luthagsesplanaden 15C,3,76.5,4342,2950000,            +2 %          ,2892156,Såld20maj2022
