region,location,street_address,num_of_rooms,size,fee,final_price,initial_price
Uppsalakommun,Centrum,Dragarbrunnsgatan 64,2,58.5,2662,2700000,2500000
Uppsalakommun,SÄVJA,Ölandsresan 3C,2,49.0,2952,1800000,1747572
Uppsalakommun,Eriksberg,Granitvägen 16C,3,78.0,3377,2750000,1747572
Uppsalakommun,Salabacke,Murargatan 14B,3,70.1,4103,2200000,1999999
Uppsalakommun,Årsta,Kummingatan 48A,2,60.3,3490,1755000,1687500
Uppsalakommun,Kåbo,Dag Hammarskjölds väg 15B,2,37.0,3421,1620000,1500000
Uppsalakommun,Luthagen,Fyrisvallsgatan 10A,1,29.0,1995,1795000,1795000
Uppsalakommun,Luthagen,Börjegatan 57,2,50.0,3362,1995000,1995000
Uppsalakommun,Luthagen,Börjegatan 54B,4,95.1,4296,3650000,2991803
Uppsalakommun,Höganäs,Torkelsgatan 30B,2,55.9,2553,2650000,2991803
Uppsalakommun,Luthagen,Stabby allé 7B,1,40.0,2150,1850000,1850000
Uppsalakommun,Rosendal,Torgny Segerstedts allé 17B,2,40.0,2330,2500000,2100840
Uppsalakommun,Svartbäcken,Västra järnvägsgatan 19C,3,87.0,5416,4610000,3906779
Uppsalakommun,Eriksberg,Gnejsvägen 12 B,2,56.0,3131,2300000,2190476
Uppsalakommun,Svartbäcken,Egilsgatan 11B,1.5,39.0,2290,2010000,1747826
Uppsalakommun,Tunabackar,Väpnargatan 17A,2,64.5,3314,2350000,1895161
Uppsalakommun,Nyby,Leopoldsgatan 19,2,37.0,2255,1625000,1593137
Uppsalakommun,Kvarngärdet,Kvarntorget 7 FAST PRIS FÖRST TILL KVARN,2,49.0,2196,2295000,2295000
Uppsalakommun,Stenhagen,Stenhagsvägen 251,3,79.5,4554,1800000,1682242
Uppsalakommun,Tunabackar,Fjärdhundragatan 24,2,60.5,3218,1930000,1787037
Uppsalakommun,Luthagen,Eriksgatan 15 A,2,80.4,4267,4200000,3500000
Uppsalakommun,Svartbäcken,Egilsgatan 9B,3,63.5,4556,2550000,3500000
Uppsalakommun,Berthåga,Herrhagsvägen 407A,2,70.0,-,1190000,3500000
Uppsalakommun,Kapellgärdet,Vattholmavägen 6 D,4,99.0,4812,3800000,3486238
Uppsalakommun,NorraLuthagen,Klockargatan 19,4,89.0,5306,3720000,3206896
Uppsalakommun,KÅBO,"Banérgatan 16 B, 1201",3,88.0,4041,4100000,4100000
Uppsalakommun,KÅBO,"Banérgatan 16 C, 1003",1,20.0,1252,1300000,1300000
Uppsalakommun,Luthagen,Ringgatan 41C,3,68.0,3973,2990000,2491666
Uppsalakommun,Fålhagen,Botvidsgatan 16A,2,48.0,3200,2300000,2090909
Uppsalakommun,Fålhagen,Petterslundsgatan 18B,1,34.0,1957,1705000,1655339
Uppsalakommun,GRÄNBY,Råbyvägen 57E,1,36.0,2529,1645000,1645000
Uppsalakommun,Kapellgärdet,Torngatan 36,6,134.0,6084,5700000,5181818
Uppsalakommun,Kvarngärdet,Råbyvägen 41,2,58.0,3430,2275000,2187500
Uppsalakommun,Salabacke,Gröna gatan 31D,2,60.5,3494,1900000,1652173
Uppsalakommun,Rosendal,Rosendalsvägen 12 C,1,32.0,1566,2000000,1886792
Uppsalakommun,Kungsängen,Kungsängsgatan 59G,3,80.0,4668,3350000,2991071
Uppsalakommun,FrämreLuthagen,Skolgatan 33 B,4,95.0,4917,5300000,4491525
Uppsalakommun,Fullerö,Meteorvägen 30,2,60.0,3500,1895000,1895000
Uppsalakommun,Kapellgärdet,Orgelgatan 9,2,45.0,2238,2215000,2193069
Uppsalakommun,FrämreLuthagen,Fredsgatan 4B,3,66.0,3198,3400000,2982456
Uppsalakommun,Kapellgärdet,Portalgatan 68,2,49.0,2928,2400000,2181818
Uppsalakommun,Höganäs,S:t Olofsgatan 56 A,2.5,66.0,3974,2610000,2485714
Uppsalakommun,Kapellgärdet,Portalgatan 79,3,73.5,4170,3550000,2983193
Uppsalakommun,Salabacke,Johannesbäcksgatan 99,1,35.0,2270,1540000,1400000
Uppsalakommun,Fålhagen,Torkelsgatan 8A,1.5,45.0,3113,2350000,2098214
Uppsalakommun,Kungsängen,Tullgarnsgatan 9,3,81.0,4227,3500000,2098214
Uppsalakommun,Kungsängen,Skyttelgatan 8,3.5,101.0,4870,4975000,4288793
Uppsalakommun,ÅRSTA,Kummingatan 22 B,3.5,79.7,4426,2405000,2091304
Uppsalakommun,Årsta,Kamomillgatan 23,3,78.0,4207,3000000,2343750
Uppsalakommun,Salabacke,Murargatan 22 B,2,56.1,2855,1950000,1893203
Uppsalakommun,Luthagen,Geijersgatan 50A,2,48.5,3669,2510000,2201754
Uppsalakommun,Salabacke,Byggmästargatan 3c,1,39.0,2011,1925000,1887254
Uppsalakommun,KÅBO,"Banérgatan 16 B, 1003",1,20.0,1252,1300000,1300000
Uppsalakommun,Fålhagen,Petterslundsgatan 33,1.5,41.3,1995,2275000,1697761
Uppsalakommun,Kungsängen,Sågargatan 8 C,3,87.0,3458,3450000,3194444
Uppsalakommun,Luthagen,Pålgatan 3,3,72.0,3962,3020000,2849056
Uppsalakommun,Kungsgärdet,Eriksbergsvägen 9 A,4,82.0,3006,3900000,2849056
Uppsalakommun,Luthagen,Geijersgatan 50 C,2,43.0,3257,2200000,1896551
Uppsalakommun,Nyby,Leopoldsgatan 19,2,42.0,2504,1600000,1600000
Uppsalakommun,Svartbäcken,Svartbäcksgatan 108E,3,74.0,5378,2650000,2345132
Uppsalakommun,Salabacke,Byggmästargatan 7A,2,67.0,3197,2100000,1981132
Uppsalakommun,Kungsängen,Eldkvarnsgatan 3,2,44.0,2390,2500000,2192982
Uppsalakommun,Salabacke,Johannesbäcksgatan 95A,2,44.0,2785,1850000,1850000
Uppsalakommun,Gottsunda,Valthornsvägen 62 A,3,78.0,4533,1720000,1702970
Uppsalakommun,Sävja,Blekingevägen 13,3,76.0,4727,1700000,1452991
Uppsalakommun,FrämreLuthagen,Luthagsesplanaden 5B,1.5,40.0,2649,2500000,2293577
Uppsalakommun,Kapellgärdet,Portalgatan 56,4,105.5,5712,3455000,3387254
Uppsalakommun,Sävja,Bergslagsresan 53,4,97.0,5459,2400000,2201834
Uppsalakommun,Höganäs,Botvidsgatan 4D,1,40.0,2209,1900000,1844660
Uppsalakommun,Luthagen,Kyrkogårdsgatan 45B,4,82.0,4647,3797000,3797000
Uppsalakommun,Kungsängen,Kungsgatan 93D,1,36.0,1651,2300000,2000000
Uppsalakommun,Fålhagen,Petterslundsgatan 23D,1,32.0,1770,2050000,2000000
Uppsalakommun,NorraRosendal,Torgny Segerstedts Allé 85,3,75.0,3459,3685000,3509523
Uppsalakommun,Gottsunda,Dirigentvägen 143,3,78.6,4643,2150000,1653846
Uppsalakommun,Gränby,Dimgatan 3,4,90.0,4642,2530000,2300000
Uppsalakommun,Centrum,Vaksalagatan 20,2,86.7,3843,3000000,2884615
Uppsalakommun,Uppsala,Lidnersgatan 35,3,74.0,4402,2070000,2049504
Uppsalakommun,Centrum,Fålhagsleden 6 C,2,52.5,2544,2495000,2495000
Uppsalakommun,Fålhagen,Hjalmar Brantingsgatan 3A,3,91.0,4270,4700000,2495000
Uppsalakommun,Svartbäcken,Gamla Uppsalagatan 22,2,53.0,2505,2200000,2115384
Uppsalakommun,Luthagen,Luthagsesplanaden 28B,1,34.0,1858,2075000,1995192
Uppsalakommun,Gränby,Råbyvägen 55E,1,29.0,2179,1350000,1350000
Uppsalakommun,Centrum,"Bäverns Gränd 18A, 1 tr.",5,134.5,7399,4499000,3981415
Uppsalakommun,Rosendal,Gerd Enequists gata 12 B,2,50.0,3184,2395000,2395000
Uppsalakommun,Tunabackar,Fjärdhundragatan 26,3,82.5,4133,2675000,2500000
Uppsalakommun,Fålhagen,Österängsgatan 26 C,2,53.2,2522,2125000,2103960
Uppsalakommun,Kåbo,Grindstugegatan 5,3,70.5,4129,4495000,4495000
Uppsalakommun,Stabby,Tiundagatan 61,3,74.1,3980,3000000,2702702
Uppsalakommun,Svartbäcken,Svartbäcksgatan 72 B,3,72.6,3613,3000000,2631578
Uppsalakommun,Centrum,Dragarbrunnsgatan 33,1,23.0,1487,1825000,2631578
Uppsalakommun,Luthagen,Fyrisvallsgatan 10A,1,29.0,1995,1645000,1645000
Uppsalakommun,Kapellgärdet,Portalgatan 80,4,94.0,4761,4225000,3706140
Uppsalakommun,Fålhagen,Fålhagsleden 8B,1,30.0,1718,1850000,1796116
Uppsalakommun,Fålhagen,Petterslundsgatan 23B,1.5,32.0,1721,1850000,1697247
Uppsalakommun,Gränby,Regngatan 13,2,59.5,3769,1550000,1504854
Uppsalakommun,Valsätra,Bernadottestigen 1B,1,31.0,2095,1475000,1446078
Uppsalakommun,Salabacke,Murargatan 31,2,64.3,2221,1995000,1995000
Uppsalakommun,Vädergatorna,Molngatan 7,3,77.5,3958,2395000,2395000
Uppsalakommun,Gränby,Regngatan 11,1,35.5,2446,1495000,1495000
Uppsalakommun,KÅBO,"Banérgatan 16 C, 1002",1,18.0,1125,1300000,1287128
Uppsalakommun,Löten,Ferlinsgatan 37,3,83.0,4855,2100000,1891891
Uppsalakommun,Fålhagen,Torkelsgatan 8 C,2,50.0,3453,2750000,2350427
Uppsalakommun,Höganäs,Botvidsgatan 6B,2,48.0,3037,2230000,2103773
Uppsalakommun,Fålhagen,Salagatan 39A,2,60.0,3568,3560000,3296296
Uppsalakommun,Uppsala,Bellmansgatan 84,5,113.0,5429,2800000,2592592
Uppsalakommun,LUTHAGEN,Börjegatan 38B,2,60.0,2727,2725000,2595238
Uppsalakommun,NorraRosendal,Dekangatan 10 (2-1506),2,44.0,2580,2025000,2025000
Uppsalakommun,Fålhagen,Väderkvarnsgatan 54A,3,73.5,3930,3500000,2991452
Uppsalakommun,Kapellgärdet,Råbyvägen 74,3,74.5,3998,2450000,2450000
Uppsalakommun,Industristaden,Sågargatan 13 B,3,83.0,4551,4000000,2450000
Uppsalakommun,Centrum,Kungsgatan 37A,4,135.0,6659,6900000,6216216
Uppsalakommun,Luthagen,Hällbygatan 11,2,63.0,4184,2250000,2250000
Uppsalakommun,Sommarro,Lindsbergsgatan 4A,2.5,64.5,3207,2800000,2393162
Uppsalakommun,Höganäs,S:t olofsgatan 43D,2,55.0,2899,2290000,1991304
Uppsalakommun,Kungsängen,Viragatan 3,3,81.0,4706,3625000,3207964
Uppsalakommun,Årsta,Körvelgatan 31B,3,71.7,3934,2270000,2101851
Uppsalakommun,Nyby,Leopoldsgatan 25,2,52.0,2998,1850000,1745283
Uppsalakommun,NorraLuthagen,Klockargatan 1,3,78.0,4108,2750000,2696078
Uppsalakommun,Industristaden,Kungsgatan 93F,2,54.0,2337,2880000,2691588
Uppsalakommun,Centrum,Kungsgatan 52B,2,66.0,3967,2665000,2202479
Uppsalakommun,Luthagen,Ringgatan 4F,4,106.0,5760,4500000,3600000
Uppsalakommun,Höganäs,Höganäsgatan 7A,1.5,40.0,2610,2150000,2047619
Uppsalakommun,Fålhagen,Fålhagsleden 8C,1,33.0,1932,1910000,1801886
Uppsalakommun,Sävja,Västgötaresan 46,2,64.0,4605,1300000,1250000
Uppsalakommun,Höganäs,S:t Persgatan 45 C,1,15.0,1137,1020000,953271
Uppsalakommun,FrämreLuthagen,Börjegatan 10A,1,39.0,2267,2380000,2288461
Uppsalakommun,Rosendal,Dekangatan 4,4,88.0,4938,3695000,3695000
Uppsalakommun,Kungsängen,Sågargatan 12B,1.5,35.0,2446,1985000,1756637
Uppsalakommun,Kungsängen,Kungsgatan 66 B,2,53.0,3071,2695000,2695000
Uppsalakommun,Ekeby,Basarbovägen 4,3,82.0,5322,5040000,3600000
Uppsalakommun,ÅRSTA,"Kummingatan 11 C, nb",3,79.7,3761,2750000,2477477
Uppsalakommun,Centrum,Trädgårdsgatan 7B,3,82.6,3818,5400000,4615384
Uppsalakommun,Luthagen,Geijersgatan 44B,1,37.0,2204,2350000,2196261
Uppsalakommun,Gränby,Albert engströmsgatan 2H - FAST PRIS!,2,48.5,3294,1995000,1995000
Uppsalakommun,Sävja,Stenbrohultsvägen 105,2,65.1,5332,1500000,1094890
Uppsalakommun,SALABACKE,Johannesbäcksgatan 34B,2,63.0,2964,2100000,1874999
Uppsalakommun,Fålhagen,Liljegatan 6 D,2,60.5,3760,2980000,2504201
Uppsalakommun,Ulleråker,Ulleråkersvägen 60,4,96.0,6166,3000000,2702702
Uppsalakommun,Fålhagen,Salagatan 53A,2,55.5,3736,2700000,2673267
Uppsalakommun,Kåbo,Dekangatan 4,3,98.5,5422,3595000,3595000
Uppsalakommun,Centrum,Bäverns gränd 13A,3,74.0,2789,5800000,4957264
Uppsalakommun,Kungsängen,Tullgarnsgatan 3,2,45.5,2402,2500000,2192982
Uppsalakommun,Centrum,S:t Persgatan 23 B,3,82.0,4326,3475000,3406862
Uppsalakommun,Ekeby,Oslogatan 103,3,81.5,4707,3005000,2504166
Uppsalakommun,Svartbäcken,Swedenborgsgatan 30 B,2,44.5,3441,1960000,1849056
Uppsalakommun,Höganäs,Vaksalagatan 42B,2,49.0,2779,2425000,2204545
Uppsalakommun,Stenhagen,Stenhagsvägen 253,2,71.0,4147,1700000,1588785
Uppsalakommun,Salabacke,Murargatan 14C,1,24.5,1815,1350000,1350000
Uppsalakommun,Rosendal,Dekangatan 4,2,43.5,2883,2295000,2295000
Uppsalakommun,Gränby,Gränby bilgata 18,1.5,35.5,2446,1450000,1450000
Uppsalakommun,Kåbo,Gerd Enequists gata 14,3,81.0,4618,3645000,3645000
Uppsalakommun,Kåbo,Gerd Enequists gata 14,4,97.5,5375,3745000,3745000
Uppsalakommun,Rosendal,Dekangatan 4,3,77.5,4453,2995000,2995000
Uppsalakommun,Uppsala,Norrlandsgatan 34B,3,66.0,3292,2990000,2995000
Uppsalakommun,Luthagen,Jumkilsgatan 14B,4,94.2,3718,4350000,3990825
Uppsalakommun,Kåbo,Dekangatan 4,2,41.5,2794,2145000,2145000
Uppsalakommun,Kåbo,Dekangatan 4,2,41.5,2794,2095000,2095000
Uppsalakommun,Kåbo,Dekangatan 4,2,41.5,2794,2245000,2245000
Uppsalakommun,Höganäs,Vaksalagatan 42A,1,48.0,2752,2325000,2152777
Uppsalakommun,Kåbo,Gerd Enequists gata 14,4,97.5,5375,4145000,4145000
Uppsalakommun,Luthagen,Dalgatan 26,3,73.5,4334,2650000,2650000
Uppsalakommun,Kåbo,Gerd Enequists gata 14,4,90.5,5055,3895000,3895000
Uppsalakommun,Kapellgärdet,Portalgatan 4J,2,66.0,4032,2500000,2192982
Uppsalakommun,Gottsunda,Valthornsvägen 48D,2,68.0,3990,1400000,1400000
Uppsalakommun,Centrum,Österplan 13,6,168.0,11916,4800000,4705882
Uppsalakommun,Luthagen,Gimogatan 2D,3,85.0,4543,3300000,2999999
Uppsalakommun,Luthagen,Luthagsesplanaden 10A,4,99.0,5574,4200000,4200000
Uppsalakommun,Fålhagen,Fålhagsleden 5A,2,41.0,2424,2600000,2096774
Uppsalakommun,Höganäs,Höganäsgatan 11a,2,65.3,2778,2502000,2194736
Uppsalakommun,Kungsängen,Industrigatan 21,1,35.0,2153,2220000,1999999
Uppsalakommun,Fålhagen,Torkelsgatan 19 G,3.5,85.0,4502,4110000,3702702
Uppsalakommun,Fålhagen,Fålhagsleden 8C,1.5,41.0,2216,2290000,1892561
Uppsalakommun,Kapellgärdet,Kapellgatan 6,1,28.0,2551,1400000,1296296
Uppsalakommun,Vårdsätra,Eksätravägen 142,4,90.3,5959,2195000,2195000
Uppsalakommun,Kapellgärdet,Portalgatan 4J,3,84.0,4790,3350000,3101851
Uppsalakommun,Tunabackar,Folkungagatan 22B,4,107.7,4394,3405000,2986842
Uppsalakommun,FrämreLuthagen,Götgatan 11,1,16.0,645,995000,995000
Uppsalakommun,Rosendal,Torgny Segerstedts Allé 26,2,45.0,3165,2400000,2086956
Uppsalakommun,FrämreLuthagen,Götgatan 11,4,116.0,4667,5300000,5196078
Uppsalakommun,Länna,Länna Bruksgata 20,3,96.0,4459,2100000,1891891
Uppsalakommun,Kungsängen,Tullgarnsgatan 7,3,78.0,4105,3050000,2798165
Uppsalakommun,Fålhagen,Frodegatan 19B,1.5,47.0,2777,2310000,2287128
Uppsalakommun,Industristaden,Mältargatan 13A,2,45.0,2922,2475000,2097457
Uppsalakommun,FrämreLuthagen,Götgatan 3,2,46.0,1815,3100000,2097457
Uppsalakommun,Kungsängen,Siktargatan 15,2,61.0,2900,3075000,2900943
Uppsalakommun,Eriksberg,Gnejsvägen 10B,3,65.4,3596,2500000,2000000
Uppsalakommun,Luthagen,Tiundagatan 45,3,76.0,4264,2975000,2975000
Uppsalakommun,Eriksberg,Granitvägen 15B,3,74.8,3962,2770000,2198412
Uppsalakommun,Fålhagen,Vaksalagatan 55,1,21.0,2386,1150000,1150000
Uppsalakommun,Rosendal,Rosendalsvägen 12,1,32.0,1566,2020000,2000000
Uppsalakommun,Slavsta,Stålgatan 42,3,80.0,4964,2810000,2486725
Uppsalakommun,Stenhagen,Stenrösvägen 23,4,108.0,8293,1790000,1790000
Uppsalakommun,Centrum,Kålsängsgränd 1 A,3,83.2,6076,3850000,3208333
Uppsalakommun,Kapellgärdet,Portalgatan 90,5,111.0,5557,4795000,4795000
Uppsalakommun,Luthagen,Humlegatan 3,2,65.0,4564,2030000,1897196
Uppsalakommun,Fålhagen,Ymergatan 24C,2,58.0,2608,2650000,2500000
Uppsalakommun,Sävja,Blekingevägen 12,3,76.0,4727,1700000,1491228
Uppsalakommun,Löten,Ferlinsgatan 105,1.5,47.5,3080,1560000,1500000
Uppsalakommun,Eriksberg,Gnejsvägen 14B,1,41.3,2309,1795000,1795000
Uppsalakommun,Årsta,Fyrislundsgatan 28,2,63.5,3905,2000000,1801801
Uppsalakommun,Höganäs,Storgatan 2D,2,59.0,3410,2345000,2191588
Uppsalakommun,Höganäs,Salagatan 13A,2,51.0,3882,3300000,2999999
Uppsalakommun,Salabacke,Murargatan 26B,2,56.1,2915,2020000,1787610
Uppsalakommun,Höganäs,S:t Olofsgatan 66B,2,56.5,2661,2500000,2450980
Uppsalakommun,Fålhagen,S:t Göransgatan 31C,2.5,76.0,4244,3500000,3301886
Uppsalakommun,Luthagen,Prästgårdsgatan 3B,2,61.5,2788,2500000,2403846
Uppsalakommun,Luthagen,Gimogatan 9,4,82.5,4841,4020000,3140625
Uppsalakommun,Luthagen,Geijersgatan 21 A,2.5,72.0,3258,3380000,2793388
Uppsalakommun,Stabby,Tiundagatan 41,3,73.5,3584,3010000,2787037
Uppsalakommun,Gränby,Albert Engströmsgatan 2H,2,48.5,3294,1900000,1792452
Uppsalakommun,Kapellgärdet,Portalgatan 13,3.5,92.0,4969,2950000,2783018
Uppsalakommun,Salabacke,Ritargatan 6B,1.5,51.0,2386,1800000,1747572
Uppsalakommun,Luthagen,Stabby Allé 13 C,3,74.9,4357,2550000,2405660
Uppsalakommun,Gottsunda,Henry Wemans väg 2,2,50.0,3208,1595000,1595000
Uppsalakommun,Luthagen,Tiundagatan 50A,4,91.2,4989,3625000,2995867
Uppsalakommun,Nyby,Lidnersgatan 38,3,74.0,4516,1765000,1590090
Uppsalakommun,Kapellgärdet,Portalgatan 75,4,92.0,5284,3440000,2991304
Uppsalakommun,FrämreLuthagen,Börjegatan 10B,2,39.0,2407,2700000,2347826
Uppsalakommun,Industristaden,Islandsgatan 8,2,52.5,2728,2700000,2700000
Uppsalakommun,Luthagen,Gimogatan 9,4,87.5,5030,2895000,2895000
Uppsalakommun,Flogsta,Flogstavägen 158,2,71.0,3622,2300000,2000000
Uppsalakommun,Rosendal,Soldathemsvägen 5,3,78.0,3388,3650000,3509615
Uppsalakommun,Luthagennorra,Gimogatan 7B,2,51.0,1705,3500000,3398058
Uppsalakommun,Höganäs,Höganäsgatan 8B,1.5,39.0,2639,1995000,1900000
Uppsalakommun,Fålhagen,Frodegatan 17A,2,47.0,2777,2500000,1984126
Uppsalakommun,Eriksberg,Granitvägen 18E,4,99.5,4198,3750000,1984126
Uppsalakommun,Salabacke,Fyrislundsgatan 23B,2,64.0,3946,2350000,1991525
Uppsalakommun,Fålhagen,Fålhagsleden 2B,2,57.5,2869,2825000,2500000
Uppsalakommun,SödraRosendal,Rosendalsvägen 12C,1,32.0,1535,2085000,1895454
Uppsalakommun,Industristaden,Tullgarnsgatan 15,5,128.0,5573,6425000,5181451
Uppsalakommun,Storvreta,Meteorvägen 30,3,91.0,5308,2450000,2355769
Uppsalakommun,Årsta,"Fänkålsgatan 16, BV",3,63.0,3502,2500000,2355769
Uppsalakommun,Fålhagen,Norrtäljegatan 15A,2,57.5,3202,2700000,2389380
Uppsalakommun,Kungsängen,Industrigatan 21,2,53.0,2692,2700000,2389380
Uppsalakommun,Kapellgärdet,Margit Sahlins gata 3,3,75.0,3493,3300000,2999999
Uppsalakommun,Flogsta,Flogstavägen 5E,3,75.9,6081,1600000,1441441
Uppsalakommun,Salabacke,Murargatan 14B,2,56.1,3423,2000000,1801801
Uppsalakommun,Stenhagen,Stenrösvägen 3,4,101.5,7298,1710000,1499999
Uppsalakommun,Fålhagen,Fålhagsleden 5 C,2,60.0,3583,2800000,1499999
Uppsalakommun,Industristaden,Industrigatan 17,1,35.0,1820,2175000,2091346
Uppsalakommun,Uppsala,Råbyvägen 41,2,58.0,3267,2225000,2225000
Uppsalakommun,Luthagen,Geijersgatan 3,2,54.5,3303,2875000,2500000
Uppsalakommun,Kungsängen,Kungsgatan 93F,4,109.5,4455,4400000,4190476
Uppsalakommun,Tunabackar,Svartbäcksgatan 110C,4,87.5,6256,2950000,2892156
Uppsalakommun,Tunabackar,Folkungagatan 12A,4,101.4,4235,3250000,3217821
Uppsalakommun,Luthagen,Luthagsesplanaden 21B,3.5,77.0,3479,3600000,3000000
Uppsalakommun,Luthagen,Kyrkogårdsgatan 45B,3,82.0,4535,3800000,3800000
Uppsalakommun,Herrhagen,Milstensvägen 88,4,83.0,4646,2600000,2342342
Uppsalakommun,Rosendal,Torgny Segerstedts allé 42,3,83.0,3702,3250000,3250000
Uppsalakommun,Gränby,Råbyvägen 55H,2,45.0,2939,1760000,1692307
Uppsalakommun,Norby,Stövarvägen 1 E,2,45.0,3063,1750000,1699029
Uppsalakommun,Fålhagen,Petterslundsgatan 22 A,2,69.7,4021,2345000,2345000
Uppsalakommun,KAPELLGÄRDET,Portalgatan 66,4,115.0,5646,4510000,4378640
Uppsalakommun,Centrum,Kålsängsgränd 1A,2,41.8,3438,1695000,1695000
Uppsalakommun,Höganäs,Alriksgatan 1A,2,52.5,2721,2550000,2405660
Uppsalakommun,Stenhagen,Stenhagsvägen 174,2,70.0,4964,1280000,1142857
Uppsalakommun,Gränby,Albert Engströmsgatan 2H,3,71.5,4375,2210000,2104761
Uppsalakommun,Sommarro,Karlsrogatan 85b,2,59.5,3611,2500000,2104761
Uppsalakommun,Centrum,"Vaksalagatan 20, VÅN 4",4,102.4,4571,4300000,3981481
Uppsalakommun,Fålhagen,Norrtäljegatan 6B,3,81.4,4155,4000000,3508771
Uppsalakommun,ÅRSTA,Kamomillgatan 8,3,78.0,4207,3060000,2528925
Uppsalakommun,Fålhagen,Fålhagsleden 9,1.5,40.0,2616,2100000,2000000
Uppsalakommun,FrämreSvartbäcken,Svartbäcksgatan 42 D,4,100.0,5659,4790000,4790000
Uppsalakommun,Eriksberg,Granitvägen 22A,3,68.0,3426,2350000,2259615
Uppsalakommun,Centrum,Hamnesplanaden 4C,3,81.5,4152,3975000,3258196
Uppsalakommun,Salabacke,Ritargatan 1B,3,75.4,3825,2700000,2288135
Uppsalakommun,Kungsängen,Kungsgatan 93B,4,109.5,4455,4025000,3946078
Uppsalakommun,Fålhagen,Österängsgatan 26C,3,87.9,3922,2420000,2304761
Uppsalakommun,Eriksberg,Lindsbergsgatan 7B,1,28.0,1770,1700000,1545454
Uppsalakommun,Sommarro,Norbyvägen 71B,4,73.9,4806,3220000,2705882
Uppsalakommun,Luthagen,Stabby allé 11A,2,55.0,3395,2540000,2189655
Uppsalakommun,Sommarro,Norbyvägen 59A,2,54.0,1806,2720000,2193548
Uppsalakommun,Gränby,Dimgatan 5,4,90.0,4641,2750000,2350427
Uppsalakommun,Svartbäcken,Torbjörnsgatan 22,1,47.6,2242,1895000,1895000
Uppsalakommun,Luthagen,Stabby allé 13D,1,37.7,2193,1795000,1795000
Uppsalakommun,Tunabackar,Fjärdhundragatan 18,3,79.0,4032,2550000,2405660
Uppsalakommun,Rickomberga,Polhemsgatan 4,3,90.0,4971,3820000,2984375
Uppsalakommun,Nyby,Lidnersgatan 37,1,42.5,2874,1600000,1495327
Uppsalakommun,Salabacke,Ritargatan 3,2,42.1,2317,1745000,1745000
Uppsalakommun,Årsta,Fyrislundsgatan 44,1,24.2,1357,1320000,1294117
Uppsalakommun,FrämreLuthagen,Götgatan 12A,1,30.4,1759,2350000,1294117
Uppsalakommun,Salabacke,Salabacksgatan 7C,3,76.0,4594,3280000,2503816
Uppsalakommun,Kungsängen,Kungsgatan 93E,1,36.0,1651,2230000,1991071
Uppsalakommun,Årsta,Kamomillgatan 15,3,78.0,4280,2820000,2389830
Uppsalakommun,Fålhagen,Frodegatan 17A,3,77.0,4053,3050000,2961165
Uppsalakommun,Fålhagen,Torkelsgatan 19G,2,40.5,2810,2250000,1991150
Uppsalakommun,Fullerö,Meteorvägen 26,3,82.0,4783,2360000,2185185
Uppsalakommun,Salabacke,Kastanjegatan 7,1,39.0,2435,1830000,1591304
Uppsalakommun,Rosendal,Prefektgatan 8,1,34.0,1953,1845000,1791262
Uppsalakommun,FrämreLuthagen,Luthagsesplanaden 1A,3,76.7,4427,3550000,2886178
Uppsalakommun,Svartbäcken,Egilsgatan 9 A,2,48.0,3708,2200000,2095238
Uppsalakommun,Salabacke,Apelgatan 8,2.5,64.0,3170,2200000,2200000
Uppsalakommun,Nyby,Viktor Rydbergsgatan 32,3,76.5,3673,2270000,1991228
Uppsalakommun,Centrum,S:t Persgatan 18B,2,62.5,2972,2600000,2600000
Uppsalakommun,Ekeby,Reykjaviksgatan 134,2,67.5,2737,2900000,2457627
Uppsalakommun,Stenhagen,Stenrösvägen 1,3,79.5,5860,1595000,1490654
Uppsalakommun,Fålhagen,Torkelsgatan 8B,2,49.0,3389,2850000,2244094
Uppsalakommun,Rosendal,Torgny Segerstedts Allé 27,1,39.0,1908,2260000,2092592
Uppsalakommun,TunaBackar,Väpnargatan 7A,3,70.5,3571,2600000,2000000
Uppsalakommun,Höganäs,Höganäsgatan 6E,1,42.2,2137,2075000,2075000
Uppsalakommun,Rickomberga,Hildur Ottelinsgatan 1A,2,55.2,3921,2050000,1990291
Uppsalakommun,Salabacke,Källparksgatan 4,3,75.3,3282,2805000,2397435
Uppsalakommun,Rosendal,Torgny Segerstedts allé 4,1,31.0,1590,1595000,1595000
Uppsalakommun,Svartbäcken,Svartbäcksgatan 83B,2,53.5,3429,2410000,1991735
Uppsalakommun,Luthagen,Ringgatan 4C,4,105.0,5715,4525000,3802521
Uppsalakommun,SödraRosendal,Torgny Segerstedts Allé 9,3,74.0,4311,3900000,3482142
Uppsalakommun,Kungsängen,Mältargatan 3,2,51.0,3141,2750000,2291666
Uppsalakommun,NorraRosendal,Dekangatan 10 (2-1505),2,46.0,2697,2125000,2125000
Uppsalakommun,Fålhagen,Torkelsgatan 8B,1.5,41.0,2843,2250000,1923076
Uppsalakommun,Ulleråker,Ulleråkersvägen 70,2,67.0,4334,2500000,1923076
Uppsalakommun,Rickomberga,Polhemsgatan 8,3,84.0,4740,3550000,2958333
Uppsalakommun,NorraRosendal,Dekangatan 10 (2-1407),2,43.0,2521,1945000,1945000
Uppsalakommun,Gränby,Dimgatan 18,3,77.0,4802,1895000,1787735
